date,year,month,month_name,admin1,governorate,gov_pcode,event_type,events,fatalities
2024-08-01,2024,8,August,West Bank,Al Quds,PS0140,political_violence,31,2
2024-08-01,2024,8,August,West Bank,Hebron,PS0150,political_violence,83,3
2024-08-01,2024,8,August,West Bank,Tulkarm,PS0110,political_violence,49,34
2024-08-01,2024,8,August,West Bank,Tubas,PS0105,political_violence,24,15
2024-09-01,2024,9,September,West Bank,Jenin,PS0101,political_violence,75,13
2024-09-01,2024,9,September,West Bank,Jericho,PS0135,political_violence,14,4
2024-09-01,2024,9,September,West Bank,Qalqilya,PS0120,political_violence,33,0
2024-09-01,2024,9,September,West Bank,Salfit,PS0125,political_violence,21,0
2024-09-01,2024,9,September,West Bank,Nablus,PS0115,political_violence,132,3
2024-09-01,2024,9,September,West Bank,Ramallah and Al Bireh,PS0130,political_violence,61,3
2024-09-01,2024,9,September,West Bank,Bethlehem,PS0145,political_violence,52,0
2024-09-01,2024,9,September,West Bank,Al Quds,PS0140,political_violence,32,3
2024-09-01,2024,9,September,West Bank,Hebron,PS0150,political_violence,87,6
2024-09-01,2024,9,September,West Bank,Tulkarm,PS0110,political_violence,36,11
2024-09-01,2024,9,September,West Bank,Tubas,PS0105,political_violence,24,14
2024-10-01,2024,10,October,West Bank,Jenin,PS0101,political_violence,62,5
2024-10-01,2024,10,October,West Bank,Jericho,PS0135,political_violence,6,1
2024-10-01,2024,10,October,West Bank,Qalqilya,PS0120,political_violence,27,1
2024-10-01,2024,10,October,West Bank,Salfit,PS0125,political_violence,41,0
2024-10-01,2024,10,October,West Bank,Nablus,PS0115,political_violence,181,9
2024-10-01,2024,10,October,West Bank,Ramallah and Al Bireh,PS0130,political_violence,67,1
2024-10-01,2024,10,October,West Bank,Bethlehem,PS0145,political_violence,49,0
2024-10-01,2024,10,October,West Bank,Al Quds,PS0140,political_violence,44,2
2024-10-01,2024,10,October,West Bank,Hebron,PS0150,political_violence,70,2
2024-10-01,2024,10,October,West Bank,Tulkarm,PS0110,political_violence,47,31
2024-10-01,2024,10,October,West Bank,Tubas,PS0105,political_violence,40,1
2024-11-01,2024,11,November,West Bank,Jenin,PS0101,political_violence,76,23
2024-11-01,2024,11,November,West Bank,Jericho,PS0135,political_violence,7,0
2024-11-01,2024,11,November,West Bank,Qalqilya,PS0120,political_violence,20,0
2024-11-01,2024,11,November,West Bank,Salfit,PS0125,political_violence,35,1
2024-11-01,2024,11,November,West Bank,Nablus,PS0115,political_violence,123,4
2024-11-01,2024,11,November,West Bank,Ramallah and Al Bireh,PS0130,political_violence,55,0
2024-11-01,2024,11,November,West Bank,Bethlehem,PS0145,political_violence,57,0
2024-11-01,2024,11,November,West Bank,Al Quds,PS0140,political_violence,30,2
2024-11-01,2024,11,November,West Bank,Hebron,PS0150,political_violence,60,1
2024-11-01,2024,11,November,West Bank,Tulkarm,PS0110,political_violence,47,3
2024-11-01,2024,11,November,West Bank,Tubas,PS0105,political_violence,17,3
2024-12-01,2024,12,December,West Bank,Jenin,PS0101,political_violence,68,17
2024-12-01,2024,12,December,West Bank,Jericho,PS0135,political_violence,10,0
2024-12-01,2024,12,December,West Bank,Qalqilya,PS0120,political_violence,22,3
2024-12-01,2024,12,December,West Bank,Salfit,PS0125,political_violence,20,0
2024-12-01,2024,12,December,West Bank,Nablus,PS0115,political_violence,152,8
2024-12-01,2024,12,December,West Bank,Ramallah and Al Bireh,PS0130,political_violence,45,0
2024-12-01,2024,12,December,West Bank,Bethlehem,PS0145,political_violence,33,2
2024-12-01,2024,12,December,West Bank,Al Quds,PS0140,political_violence,25,2
2024-12-01,2024,12,December,West Bank,Hebron,PS0150,political_violence,51,1
2024-12-01,2024,12,December,West Bank,Tulkarm,PS0110,political_violence,35,14
2024-12-01,2024,12,December,West Bank,Tubas,PS0105,political_violence,28,6
2025-01-01,2025,1,January,West Bank,Jenin,PS0101,political_violence,92,41
2025-01-01,2025,1,January,West Bank,Jericho,PS0135,political_violence,13,0
2025-01-01,2025,1,January,West Bank,Qalqilya,PS0120,political_violence,58,3
2025-01-01,2025,1,January,West Bank,Salfit,PS0125,political_violence,41,0
2025-01-01,2025,1,January,West Bank,Nablus,PS0115,political_violence,145,8
2025-01-01,2025,1,January,West Bank,Ramallah and Al Bireh,PS0130,political_violence,72,0
2025-01-01,2025,1,January,West Bank,Bethlehem,PS0145,political_violence,45,0
2025-01-01,2025,1,January,West Bank,Al Quds,PS0140,political_violence,25,1
2025-01-01,2025,1,January,West Bank,Hebron,PS0150,political_violence,78,0
2025-01-01,2025,1,January,West Bank,Tulkarm,PS0110,political_violence,38,6
2025-01-01,2025,1,January,West Bank,Tubas,PS0105,political_violence,32,16
2025-02-01,2025,2,February,West Bank,Jenin,PS0101,political_violence,85,8
2025-02-01,2025,2,February,West Bank,Jericho,PS0135,political_violence,14,0
2025-02-01,2025,2,February,West Bank,Qalqilya,PS0120,political_violence,33,2
2025-02-01,2025,2,February,West Bank,Salfit,PS0125,political_violence,14,0
2025-02-01,2025,2,February,West Bank,Nablus,PS0115,political_violence,123,4
2025-02-01,2025,2,February,West Bank,Ramallah and Al Bireh,PS0130,political_violence,59,0
2025-02-01,2025,2,February,West Bank,Bethlehem,PS0145,political_violence,42,0
2025-02-01,2025,2,February,West Bank,Al Quds,PS0140,political_violence,31,0
2025-02-01,2025,2,February,West Bank,Hebron,PS0150,political_violence,62,3
2025-02-01,2025,2,February,West Bank,Tulkarm,PS0110,political_violence,58,8
2025-02-01,2025,2,February,West Bank,Tubas,PS0105,political_violence,30,6
2025-03-01,2025,3,March,West Bank,Jenin,PS0101,political_violence,56,9
2025-03-01,2025,3,March,West Bank,Jericho,PS0135,political_violence,7,0
2025-03-01,2025,3,March,West Bank,Qalqilya,PS0120,political_violence,31,2
2025-03-01,2025,3,March,West Bank,Salfit,PS0125,political_violence,25,0
2025-03-01,2025,3,March,West Bank,Nablus,PS0115,political_violence,127,4
2025-03-01,2025,3,March,West Bank,Ramallah and Al Bireh,PS0130,political_violence,67,0
2025-03-01,2025,3,March,West Bank,Bethlehem,PS0145,political_violence,38,0
2025-03-01,2025,3,March,West Bank,Al Quds,PS0140,political_violence,28,1
2025-03-01,2025,3,March,West Bank,Hebron,PS0150,political_violence,94,0
2025-03-01,2025,3,March,West Bank,Tulkarm,PS0110,political_violence,38,0
2025-03-01,2025,3,March,West Bank,Tubas,PS0105,political_violence,12,1
2025-04-01,2025,4,April,West Bank,Jenin,PS0101,political_violence,75,7
2025-04-01,2025,4,April,West Bank,Jericho,PS0135,political_violence,20,0
2025-04-01,2025,4,April,West Bank,Qalqilya,PS0120,political_violence,24,0
2025-04-01,2025,4,April,West Bank,Salfit,PS0125,political_violence,36,1
2025-04-01,2025,4,April,West Bank,Nablus,PS0115,political_violence,100,5
2025-04-01,2025,4,April,West Bank,Ramallah and Al Bireh,PS0130,political_violence,59,4
2025-04-01,2025,4,April,West Bank,Bethlehem,PS0145,political_violence,49,1
2025-04-01,2025,4,April,West Bank,Al Quds,PS0140,political_violence,32,0
2025-04-01,2025,4,April,West Bank,Hebron,PS0150,political_violence,62,0
2025-04-01,2025,4,April,West Bank,Tulkarm,PS0110,political_violence,42,0
2025-04-01,2025,4,April,West Bank,Tubas,PS0105,political_violence,19,0
2025-05-01,2025,5,May,West Bank,Jenin,PS0101,political_violence,84,0
2025-05-01,2025,5,May,West Bank,Jericho,PS0135,political_violence,26,1
2025-05-01,2025,5,May,West Bank,Qalqilya,PS0120,political_violence,20,1
2025-05-01,2025,5,May,West Bank,Salfit,PS0125,political_violence,49,2
2025-05-01,2025,5,May,West Bank,Nablus,PS0115,political_violence,112,8
2025-05-01,2025,5,May,West Bank,Ramallah and Al Bireh,PS0130,political_violence,98,0
2025-05-01,2025,5,May,West Bank,Bethlehem,PS0145,political_violence,42,0
2025-05-01,2025,5,May,West Bank,Al Quds,PS0140,political_violence,26,1
2025-05-01,2025,5,May,West Bank,Hebron,PS0150,political_violence,82,1
2025-05-01,2025,5,May,West Bank,Tulkarm,PS0110,political_violence,38,0
2025-05-01,2025,5,May,West Bank,Tubas,PS0105,political_violence,22,6
2025-06-01,2025,6,June,West Bank,Jenin,PS0101,political_violence,67,1
2025-06-01,2025,6,June,West Bank,Jericho,PS0135,political_violence,10,0
2025-06-01,2025,6,June,West Bank,Qalqilya,PS0120,political_violence,18,0
2025-06-01,2025,6,June,West Bank,Salfit,PS0125,political_violence,16,0
2025-06-01,2025,6,June,West Bank,Nablus,PS0115,political_violence,97,2
2025-06-01,2025,6,June,West Bank,Ramallah and Al Bireh,PS0130,political_violence,69,5
2025-06-01,2025,6,June,West Bank,Bethlehem,PS0145,political_violence,21,1
2025-06-01,2025,6,June,West Bank,Al Quds,PS0140,political_violence,39,2
2025-06-01,2025,6,June,West Bank,Hebron,PS0150,political_violence,54,2
2025-06-01,2025,6,June,West Bank,Tulkarm,PS0110,political_violence,40,1
2025-06-01,2025,6,June,West Bank,Tubas,PS0105,political_violence,16,1
2025-07-01,2025,7,July,West Bank,Jenin,PS0101,political_violence,56,5
2025-07-01,2025,7,July,West Bank,Jericho,PS0135,political_violence,14,0
2025-07-01,2025,7,July,West Bank,Qalqilya,PS0120,political_violence,16,0
2025-07-01,2025,7,July,West Bank,Salfit,PS0125,political_violence,18,0
2025-07-01,2025,7,July,West Bank,Nablus,PS0115,political_violence,102,4
2025-07-01,2025,7,July,West Bank,Ramallah and Al Bireh,PS0130,political_violence,88,4
2025-07-01,2025,7,July,West Bank,Bethlehem,PS0145,political_violence,45,6
2025-07-01,2025,7,July,West Bank,Al Quds,PS0140,political_violence,39,0
2025-07-01,2025,7,July,West Bank,Hebron,PS0150,political_violence,69,4
2025-07-01,2025,7,July,West Bank,Tulkarm,PS0110,political_violence,47,1
2025-07-01,2025,7,July,West Bank,Tubas,PS0105,political_violence,25,1
2025-08-01,2025,8,August,West Bank,Jenin,PS0101,political_violence,56,1
2025-08-01,2025,8,August,West Bank,Jericho,PS0135,political_violence,15,1
2025-08-01,2025,8,August,West Bank,Qalqilya,PS0120,political_violence,7,0
2025-08-01,2025,8,August,West Bank,Salfit,PS0125,political_violence,23,0
2025-08-01,2025,8,August,West Bank,Nablus,PS0115,political_violence,77,1
2025-08-01,2025,8,August,West Bank,Ramallah and Al Bireh,PS0130,political_violence,86,1
2025-08-01,2025,8,August,West Bank,Bethlehem,PS0145,political_violence,21,0
2025-08-01,2025,8,August,West Bank,Al Quds,PS0140,political_violence,33,0
2025-08-01,2025,8,August,West Bank,Hebron,PS0150,political_violence,83,0
2025-08-01,2025,8,August,West Bank,Tulkarm,PS0110,political_violence,32,0
2025-08-01,2025,8,August,West Bank,Tubas,PS0105,political_violence,20,0
2025-09-01,2025,9,September,West Bank,Jenin,PS0101,political_violence,74,3
2025-09-01,2025,9,September,West Bank,Jericho,PS0135,political_violence,17,3
2025-09-01,2025,9,September,West Bank,Qalqilya,PS0120,political_violence,27,4
2025-09-01,2025,9,September,West Bank,Salfit,PS0125,political_violence,24,0
2025-09-01,2025,9,September,West Bank,Nablus,PS0115,political_violence,126,2
2025-09-01,2025,9,September,West Bank,Ramallah and Al Bireh,PS0130,political_violence,87,1
2025-09-01,2025,9,September,West Bank,Bethlehem,PS0145,political_violence,30,0
2025-09-01,2025,9,September,West Bank,Al Quds,PS0140,political_violence,48,9
2025-09-01,2025,9,September,West Bank,Hebron,PS0150,political_violence,70,0
2025-09-01,2025,9,September,West Bank,Tulkarm,PS0110,political_violence,35,0
2025-09-01,2025,9,September,West Bank,Tubas,PS0105,political_violence,31,2
2025-10-01,2025,10,October,West Bank,Jenin,PS0101,political_violence,81,5
2025-10-01,2025,10,October,West Bank,Jericho,PS0135,political_violence,8,0
2025-10-01,2025,10,October,West Bank,Qalqilya,PS0120,political_violence,31,0
2025-10-01,2025,10,October,West Bank,Salfit,PS0125,political_violence,41,0
2025-10-01,2025,10,October,West Bank,Nablus,PS0115,political_violence,180,3
2025-10-01,2025,10,October,West Bank,Ramallah and Al Bireh,PS0130,political_violence,139,3
2025-10-01,2025,10,October,West Bank,Bethlehem,PS0145,political_violence,29,0
2025-10-01,2025,10,October,West Bank,Al Quds,PS0140,political_violence,62,1
2025-10-01,2025,10,October,West Bank,Hebron,PS0150,political_violence,90,1
2025-10-01,2025,10,October,West Bank,Tulkarm,PS0110,political_violence,50,1
2025-10-01,2025,10,October,West Bank,Tubas,PS0105,political_violence,33,0
2025-11-01,2025,11,November,West Bank,Jenin,PS0101,political_violence,72,5
2025-11-01,2025,11,November,West Bank,Jericho,PS0135,political_violence,8,0
2025-11-01,2025,11,November,West Bank,Qalqilya,PS0120,political_violence,23,0
2025-11-01,2025,11,November,West Bank,Salfit,PS0125,political_violence,28,0
2025-11-01,2025,11,November,West Bank,Nablus,PS0115,political_violence,126,4
2025-11-01,2025,11,November,West Bank,Ramallah and Al Bireh,PS0130,political_violence,118,2
2025-11-01,2025,11,November,West Bank,Bethlehem,PS0145,political_violence,39,3
2025-11-01,2025,11,November,West Bank,Al Quds,PS0140,political_violence,69,4
2025-11-01,2025,11,November,West Bank,Hebron,PS0150,political_violence,81,3
2025-11-01,2025,11,November,West Bank,Tulkarm,PS0110,political_violence,44,0
2025-11-01,2025,11,November,West Bank,Tubas,PS0105,political_violence,35,2
2025-12-01,2025,12,December,West Bank,Jenin,PS0101,political_violence,73,3
2025-12-01,2025,12,December,West Bank,Jericho,PS0135,political_violence,29,0
2025-12-01,2025,12,December,West Bank,Qalqilya,PS0120,political_violence,15,2
2025-12-01,2025,12,December,West Bank,Salfit,PS0125,political_violence,23,0
2025-12-01,2025,12,December,West Bank,Nablus,PS0115,political_violence,98,2
2025-12-01,2025,12,December,West Bank,Ramallah and Al Bireh,PS0130,political_violence,140,1
2025-12-01,2025,12,December,West Bank,Bethlehem,PS0145,political_violence,43,1
2025-12-01,2025,12,December,West Bank,Al Quds,PS0140,political_violence,67,0
2025-12-01,2025,12,December,West Bank,Hebron,PS0150,political_violence,85,4
2025-12-01,2025,12,December,West Bank,Tulkarm,PS0110,political_violence,37,0
2025-12-01,2025,12,December,West Bank,Tubas,PS0105,political_violence,16,0
2026-01-01,2026,1,January,West Bank,Jenin,PS0101,political_violence,24,1
2026-01-01,2026,1,January,West Bank,Jericho,PS0135,political_violence,15,0
2026-01-01,2026,1,January,West Bank,Qalqilya,PS0120,political_violence,21,0
2026-01-01,2026,1,January,West Bank,Salfit,PS0125,political_violence,19,0
2026-01-01,2026,1,January,West Bank,Nablus,PS0115,political_violence,150,2
2026-01-01,2026,1,January,West Bank,Ramallah and Al Bireh,PS0130,political_violence,117,1
2026-01-01,2026,1,January,West Bank,Bethlehem,PS0145,political_violence,38,1
2026-01-01,2026,1,January,West Bank,Al Quds,PS0140,political_violence,54,0
2026-01-01,2026,1,January,West Bank,Hebron,PS0150,political_violence,102,2
2026-01-01,2026,1,January,West Bank,Tulkarm,PS0110,political_violence,16,0
2026-01-01,2026,1,January,West Bank,Tubas,PS0105,political_violence,23,0
2026-02-01,2026,2,February,West Bank,Jenin,PS0101,political_violence,23,0
2026-02-01,2026,2,February,West Bank,Jericho,PS0135,political_violence,8,1
2026-02-01,2026,2,February,West Bank,Qalqilya,PS0120,political_violence,16,4
2026-02-01,2026,2,February,West Bank,Salfit,PS0125,political_violence,24,0
2026-02-01,2026,2,February,West Bank,Nablus,PS0115,political_violence,117,2
2026-02-01,2026,2,February,West Bank,Ramallah and Al Bireh,PS0130,political_violence,112,0
2026-02-01,2026,2,February,West Bank,Bethlehem,PS0145,political_violence,40,0
2026-02-01,2026,2,February,West Bank,Al Quds,PS0140,political_violence,55,1
2026-02-01,2026,2,February,West Bank,Hebron,PS0150,political_violence,107,1
2026-02-01,2026,2,February,West Bank,Tulkarm,PS0110,political_violence,14,0
2026-02-01,2026,2,February,West Bank,Tubas,PS0105,political_violence,37,2
2026-03-01,2026,3,March,West Bank,Jenin,PS0101,political_violence,12,0
2026-03-01,2026,3,March,West Bank,Jericho,PS0135,political_violence,11,0
2026-03-01,2026,3,March,West Bank,Qalqilya,PS0120,political_violence,18,0
2026-03-01,2026,3,March,West Bank,Salfit,PS0125,political_violence,45,2
2026-03-01,2026,3,March,West Bank,Nablus,PS0115,political_violence,143,4
2026-03-01,2026,3,March,West Bank,Ramallah and Al Bireh,PS0130,political_violence,84,7
2026-03-01,2026,3,March,West Bank,Bethlehem,PS0145,political_violence,36,2
2026-03-01,2026,3,March,West Bank,Al Quds,PS0140,political_violence,53,2
2026-03-01,2026,3,March,West Bank,Hebron,PS0150,political_violence,98,7
2026-03-01,2026,3,March,West Bank,Tulkarm,PS0110,political_violence,16,1
2026-03-01,2026,3,March,West Bank,Tubas,PS0105,political_violence,41,4
2026-04-01,2026,4,April,West Bank,Jenin,PS0101,political_violence,15,0
2026-04-01,2026,4,April,West Bank,Jericho,PS0135,political_violence,5,0
2026-04-01,2026,4,April,West Bank,Qalqilya,PS0120,political_violence,16,1
2026-04-01,2026,4,April,West Bank,Salfit,PS0125,political_violence,19,0
2026-04-01,2026,4,April,West Bank,Nablus,PS0115,political_violence,93,0
2026-04-01,2026,4,April,West Bank,Ramallah and Al Bireh,PS0130,political_violence,61,1
2026-04-01,2026,4,April,West Bank,Bethlehem,PS0145,political_violence,23,0
2026-04-01,2026,4,April,West Bank,Al Quds,PS0140,political_violence,31,1
2026-04-01,2026,4,April,West Bank,Hebron,PS0150,political_violence,60,0
2026-04-01,2026,4,April,West Bank,Tulkarm,PS0110,political_violence,13,0
2026-04-01,2026,4,April,West Bank,Tubas,PS0105,political_violence,12,1
2016-01-01,2016,1,January,West Bank,Jenin,PS0101,civilian_targeting,0,0
2016-01-01,2016,1,January,West Bank,Jericho,PS0135,civilian_targeting,0,0
2016-01-01,2016,1,January,West Bank,Qalqilya,PS0120,civilian_targeting,1,0
2016-01-01,2016,1,January,West Bank,Salfit,PS0125,civilian_targeting,3,2
2016-01-01,2016,1,January,West Bank,Nablus,PS0115,civilian_targeting,1,0
2016-01-01,2016,1,January,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,4,3
2016-01-01,2016,1,January,West Bank,Bethlehem,PS0145,civilian_targeting,1,1
2016-01-01,2016,1,January,West Bank,Al Quds,PS0140,civilian_targeting,5,0
2016-01-01,2016,1,January,West Bank,Hebron,PS0150,civilian_targeting,3,2
2016-01-01,2016,1,January,West Bank,Tulkarm,PS0110,civilian_targeting,0,0
2016-01-01,2016,1,January,West Bank,Tubas,PS0105,civilian_targeting,1,0
2016-02-01,2016,2,February,West Bank,Jenin,PS0101,civilian_targeting,0,0
2016-02-01,2016,2,February,West Bank,Jericho,PS0135,civilian_targeting,1,1
2016-02-01,2016,2,February,West Bank,Qalqilya,PS0120,civilian_targeting,1,0
2016-02-01,2016,2,February,West Bank,Salfit,PS0125,civilian_targeting,0,0
2016-02-01,2016,2,February,West Bank,Nablus,PS0115,civilian_targeting,2,0
2016-02-01,2016,2,February,West Bank,Ramallah and Al Bireh,PS0130,civilian_targeting,1,0
2016-02-01,2016,2,February,West Bank,Bethlehem,PS0145,civilian_targeting,4,0
2016-02-01,2016,2,February,West Bank,Al Quds,PS0140,civilian_targeting,3,2
